folio,depto,area,s09b_10_01,s09b_10_02,s09b_10_03,s09b_10_04,s09b_10_05,s09b_10_06,s09b_10_07,s09b_10_08,s09b_10_09,s09b_10_10,s09b_10_11,s09b_10_12,s09b_10_13,s09b_10_14,s09b_10_15,s09b_10_16,s09b_10_17,s09b_10_18,s09b_10_19,s09b_10_20,s09b_10_21,s09b_10_22,s09b_10_23,s09b_10_24,s09b_10_25,s09b_10_26,s09b_10_27,s09b_10_28,s09b_10_29,s09b_11_01,s09b_11_02,s09b_11_03,s09b_11_04,s09b_11_05,s09b_11_06,s09b_11_07,s09b_11_08,s09b_12_01,s09b_12_02,s09b_12_03,s09b_13_01,s09b_13_02,s09b_13_03,s09b_13_03a,s09b_13_04,s09b_13_05,s09b_13_06,s09b_13_07,s09b_13_08,s09b_13_09,s09b_13_10,s09b_13_11,s09b_13_12,s09b_13_13,s09b_13_14,s09b_13_15,s09b_13_16,s09b_13_17,s09b_13_18,s09b_13_19,upm,estrato,factor
722-014209-A-0231,7.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,100.0,300.0,0.0,150.0,100.0,80.0,0.0,60.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,722-014209-A,12,209.78024291992188
722-014675-A-0041,7.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,80.0,722-014675-A,12,370.44805908203125
722-014675-A-0081,7.0,1.0,0.0,180.0,150.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,50.0,0.0,600.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-014675-A,12,370.44805908203125
722-014675-A-0111,7.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,722-014675-A,12,370.44805908203125
722-014675-A-0151,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-014675-A,12,370.44805908203125
722-014675-A-0191,7.0,1.0,50.0,20.0,0.0,0.0,0.0,15.0,60.0,10.0,20.0,0.0,0.0,0.0,15.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,30.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-014675-A,12,370.44805908203125
722-014675-A-0221,7.0,1.0,200.0,0.0,200.0,0.0,0.0,15.0,80.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,150.0,20.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,40.0,200.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-014675-A,12,370.44805908203125
722-014675-A-0261,7.0,1.0,50.0,40.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-014675-A,12,370.44805908203125
722-014675-A-0301,7.0,1.0,28.0,50.0,0.0,0.0,0.0,15.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-014675-A,12,370.44805908203125
722-014675-A-0331,7.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,722-014675-A,12,370.44805908203125
722-014675-A-0371,7.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,80.0,30.0,0.0,0.0,200.0,0.0,100.0,180.0,0.0,0.0,200.0,200.0,100.0,0.0,0.0,0.0,0.0,0.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-014675-A,12,370.44805908203125
722-014675-A-0411,7.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,40.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0,800.0,0.0,0.0,150.0,0.0,1000.0,0.0,722-014675-A,12,370.44805908203125
722-014675-A-0441,7.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,100.0,0.0,722-014675-A,12,370.44805908203125
722-015235-A-0011,7.0,1.0,40.0,10.0,0.0,0.0,0.0,0.0,50.0,30.0,50.0,0.0,0.0,0.0,100.0,200.0,300.0,0.0,0.0,200.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,143.0,50.0,200.0,0.0,200.0,200.0,500.0,200.0,0.0,30.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,722-015235-A,12,366.2384338378906
722-015235-A-0041,7.0,1.0,20.0,30.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,722-015235-A,12,366.2384338378906
722-015235-A-0061,7.0,1.0,15.0,10.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,722-015235-A,12,366.2384338378906
722-015235-A-0091,7.0,1.0,50.0,100.0,0.0,0.0,0.0,0.0,60.0,25.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,200.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,722-015235-A,12,366.2384338378906
722-015235-A-0111,7.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-015235-A,12,366.2384338378906
722-015235-A-0141,7.0,1.0,20.0,40.0,0.0,0.0,0.0,0.0,25.0,14.0,15.0,0.0,0.0,0.0,0.0,150.0,350.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-015235-A,12,366.2384338378906
722-015235-A-0161,7.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,60.0,160.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,722-015235-A,12,366.2384338378906
722-015235-A-0181,7.0,1.0,50.0,30.0,0.0,0.0,0.0,0.0,60.0,25.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,250.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,722-015235-A,12,366.2384338378906
722-015235-A-0211,7.0,1.0,10.0,150.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,80.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,722-015235-A,12,366.2384338378906
722-015235-A-0231,7.0,1.0,10.0,90.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,250.0,0.0,0.0,0.0,722-015235-A,12,366.2384338378906
722-015235-A-0261,7.0,1.0,10.0,80.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,140.0,0.0,110.0,0.0,35.0,0.0,25.0,0.0,0.0,0.0,150.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,722-015235-A,12,366.2384338378906
722-015235-A-0281,7.0,1.0,10.0,90.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,80.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-015235-A,12,366.2384338378906
722-016249-A-0021,7.0,1.0,150.0,120.0,0.0,0.0,0.0,0.0,100.0,32.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,160.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,180.0,25.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,722-016249-A,12,693.1868896484375
722-016249-A-0051,7.0,1.0,150.0,100.0,0.0,0.0,0.0,0.0,30.0,8.0,20.0,0.0,0.0,0.0,40.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,120.0,0.0,0.0,0.0,300.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-016249-A,12,693.1868896484375
722-016249-A-0081,7.0,1.0,100.0,21.0,0.0,0.0,0.0,0.0,30.0,48.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-016249-A,12,693.1868896484375
722-016249-A-0111,7.0,1.0,20.0,30.0,0.0,0.0,0.0,0.0,62.0,9.0,60.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,30.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-016249-A,12,693.1868896484375
722-016249-A-0141,7.0,1.0,45.0,65.0,0.0,0.0,0.0,0.0,120.0,45.0,90.0,0.0,0.0,0.0,60.0,80.0,190.0,0.0,90.0,60.0,50.0,280.0,80.0,0.0,0.0,0.0,650.0,180.0,120.0,0.0,100.0,0.0,460.0,680.0,440.0,0.0,0.0,0.0,0.0,0.0,480.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,300.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-016249-A,12,693.1868896484375
722-016249-A-0181,7.0,1.0,30.0,60.0,0.0,0.0,0.0,0.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,30.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,30.0,160.0,0.0,100.0,0.0,0.0,200.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,722-016249-A,12,693.1868896484375
722-016249-A-0211,7.0,1.0,50.0,80.0,0.0,0.0,0.0,0.0,75.0,15.0,0.0,0.0,0.0,60.0,90.0,40.0,90.0,0.0,80.0,60.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,250.0,60.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-016249-A,12,693.1868896484375
722-016249-A-0241,7.0,1.0,55.0,50.0,0.0,0.0,0.0,0.0,80.0,15.0,0.0,0.0,0.0,0.0,120.0,0.0,40.0,0.0,40.0,40.0,20.0,0.0,28.0,0.0,0.0,0.0,350.0,60.0,120.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,450.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-016249-A,12,693.1868896484375
722-016249-A-0271,7.0,1.0,30.0,50.0,50.0,0.0,0.0,30.0,50.0,350.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,25.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,500.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-016249-A,12,693.1868896484375
722-016249-A-0301,7.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-016249-A,12,693.1868896484375
722-016249-A-0331,7.0,1.0,40.0,20.0,0.0,0.0,0.0,0.0,35.0,0.0,10.0,0.0,0.0,0.0,0.0,150.0,280.0,0.0,100.0,60.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-016249-A,12,693.1868896484375
722-016249-A-0371,7.0,1.0,50.0,120.0,0.0,0.0,0.0,0.0,120.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,20.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,300.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,722-016249-A,12,693.1868896484375
722-017065-A-0011,7.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,15.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,200.0,80.0,150.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,722-017065-A,12,262.68133544921875
722-017065-A-0031,7.0,1.0,35.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,190.0,0.0,0.0,290.0,0.0,0.0,0.0,120.0,200.0,0.0,0.0,0.0,0.0,350.0,150.0,120.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,722-017065-A,12,262.68133544921875
722-017065-A-0041,7.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,180.0,0.0,0.0,0.0,722-017065-A,12,262.68133544921875
722-017065-A-0061,7.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,50.0,80.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,180.0,180.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-017065-A,12,262.68133544921875
722-017065-A-0081,7.0,1.0,100.0,60.0,50.0,0.0,0.0,10.0,50.0,10.0,15.0,0.0,150.0,0.0,20.0,20.0,20.0,0.0,20.0,100.0,0.0,0.0,10.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-017065-A,12,262.68133544921875
722-017065-A-0091,7.0,1.0,120.0,200.0,300.0,0.0,0.0,10.0,100.0,20.0,0.0,0.0,100.0,0.0,50.0,0.0,25.0,0.0,30.0,35.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2000.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-017065-A,12,262.68133544921875
722-017065-A-0111,7.0,1.0,44.0,50.0,0.0,0.0,0.0,15.0,50.0,50.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,28.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,722-017065-A,12,262.68133544921875
722-017065-A-0131,7.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,40.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,110.0,0.0,300.0,200.0,100.0,50.0,0.0,0.0,0.0,1500.0,200.0,120.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-017065-A,12,262.68133544921875
722-017065-A-0141,7.0,1.0,30.0,200.0,0.0,0.0,0.0,0.0,80.0,15.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,250.0,100.0,20.0,200.0,50.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,50.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-017065-A,12,262.68133544921875
722-017065-A-0161,7.0,1.0,15.0,350.0,160.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-017065-A,12,262.68133544921875
722-017065-A-0181,7.0,1.0,40.0,50.0,0.0,0.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,100.0,100.0,250.0,0.0,0.0,0.0,0.0,0.0,100.0,99.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-017065-A,12,262.68133544921875
722-017065-A-0191,7.0,1.0,80.0,80.0,0.0,0.0,0.0,0.0,40.0,20.0,20.0,0.0,0.0,0.0,0.0,40.0,300.0,0.0,50.0,0.0,0.0,300.0,60.0,0.0,0.0,0.0,0.0,200.0,180.0,100.0,150.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722-017065-A,12,262.68133544921875
